ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
5208	"ENSG00000138326.18"	"RPS24"	chr10	+	78040200	78040225	78040203	78040225	78037193	78037304	5208	20,30,25	890,1245,663	18,8,17	1069,1273,1124	92	89	0.00015049103178	0.00229486488134	0.021,0.023,0.035	0.016,0.006,0.014	0.014
1597	"ENSG00000100813.14"	"ACIN1"	chr14	-	23064104	23064257	23064104	23064221	23064354	23064485	1597	827,893,382	137,137,52	320,468,622	32,44,54	125	89	0.000152328177606	0.00231528873871	0.811,0.823,0.839	0.877,0.883,0.891	-0.059
5412	"ENSG00000080822.16"	"CLDND1"	chr3	-	98521132	98521442	98521132	98521437	98521652	98521696	5412	136,135,57	9,7,6	86,73,110	2,0,2	94	89	0.000154154052082	0.00233540878252	0.935,0.948,0.9	0.976,1.0,0.981	-0.058
4771	"ENSG00000050405.13"	"LIMA1"	chr12	-	50192451	50192564	50192451	50192561	50195829	50195887	4771	42,30,9	240,163,66	8,22,21	173,195,269	92	89	0.000159502398353	0.00240858978812	0.145,0.151,0.117	0.043,0.098,0.07	0.067
4948	"ENSG00000040275.16"	"SPDL1"	chr5	+	169596560	169596701	169596584	169596701	169594570	169594681	4948	362,356,121	12,13,7	115,150,158	0,2,2	113	89	0.000167527969257	0.00252159412626	0.96,0.956,0.932	1.0,0.983,0.984	-0.04
4967	"ENSG00000110075.14"	"PPP6R3"	chr11	+	68587797	68588024	68587926	68588024	68583042	68583129	4967	6,5,1	205,187,89	2,9,14	87,72,100	218	89	0.000168561792323	0.00252897063256	0.012,0.011,0.005	0.009,0.049,0.054	-0.028
6993	"ENSG00000174365.19"	"SNHG11"	chr20	+	38448661	38448730	38448665	38448730	38447465	38447623	6993	27,31,9	4,5,1	7,6,8	0,0,0	93	89	0.00017279457553	0.002584140099	0.866,0.856,0.896	1.0,1.0,1.0	-0.127
3920	"ENSG00000182473.21"	"EXOC7"	chr17	-	76090328	76090481	76090328	76090397	76091142	76091235	3920	1,10,3	14,46,24	2,2,6	2,0,1	173	89	0.000175820121669	0.00262095957014	0.035,0.101,0.06	0.34,1.0,0.755	-0.633
416	"ENSG00000100867.14"	"DHRS2"	chr14	+	23641665	23643219	23643151	23643219	23639793	23639895	416	39,26,12	28,23,2	7,2,5	6,16,12	1575	89	0.000177555961022	0.00263837947193	0.073,0.06,0.253	0.062,0.007,0.023	0.098
6446	"ENSG00000089006.16"	"SNX5"	chr20	-	17953995	17954231	17953995	17954117	17955364	17955475	6446	81,91,46	609,631,256	27,22,34	241,333,427	203	89	0.0001786403936	0.00264603971539	0.055,0.059,0.073	0.047,0.028,0.034	0.026
967	"ENSG00000164985.14"	"PSIP1"	chr9	-	15470635	15471311	15470635	15471231	15472631	15472750	967	26,24,12	200,109,64	2,9,16	87,137,167	169	89	0.000181495669975	0.0026797979716	0.064,0.104,0.09	0.012,0.033,0.048	0.055
6216	"ENSG00000076928.17"	"ARHGEF1"	chr19	+	41892024	41892373	41892330	41892373	41888751	41888865	6216	203,199,58	3,1,7	143,119,182	10,15,30	395	89	0.000186577311677	0.00274611100193	0.938,0.978,0.651	0.763,0.641,0.578	0.195
6156	"ENSG00000077150.18"	"NFKB2"	chr10	+	102402251	102402524	102402254	102402524	102402047	102402159	6156	72,62,18	82,85,18	76,75,91	166,161,206	92	89	0.000192101599734	0.00281850012733	0.459,0.414,0.492	0.307,0.311,0.299	0.149
1708	"ENSG00000205758.11"	"CRYZL1"	chr21	-	33591161	33591211	33591161	33591207	33595730	33595836	1708	2,1,0	72,78,7	0,5,10	47,31,59	93	89	0.000195577098447	0.00286046882037	0.026,0.012,0.0	0.0,0.134,0.14	-0.079
7970	"ENSG00000149923.13"	"PPP4C"	chr16	+	30081199	30081310	30081258	30081310	30076314	30076475	7970	19,39,8	664,618,249	45,48,17	456,395,480	148	89	0.000203567259915	0.00296799788672	0.017,0.037,0.019	0.056,0.068,0.021	-0.024
6731	"ENSG00000168066.20"	"SF1"	chr11	-	64767191	64767251	64767191	64767246	64767570	64767844	6731	567,531,232	50,43,19	216,199,290	47,18,49	94	89	0.000209414567479	0.0030437098542	0.915,0.921,0.92	0.813,0.913,0.849	0.06
1174	"ENSG00000172375.12"	"C2CD2L"	chr11	+	119113851	119113988	119113854	119113988	119113610	119113712	1174	8,14,4	32,17,16	2,0,3	21,24,19	92	89	0.000212689152404	0.00307210325413	0.195,0.443,0.195	0.084,0.0,0.133	0.205
2171	"ENSG00000170776.20"	"AKAP13"	chr15	+	85710578	85710645	85710581	85710645	85708018	85708086	2171	17,35,8	0,0,0	12,12,42	0,2,7	92	89	0.000212347493396	0.00307210325413	1.0,1.0,1.0	1.0,0.853,0.853	0.098
6708	"ENSG00000144591.18"	"GMPPA"	chr2	+	219505694	219505761	219505714	219505761	219505457	219505555	6708	13,4,1	163,150,84	10,11,16	101,87,92	109	89	0.0002135112979	0.00307443048462	0.061,0.021,0.01	0.075,0.094,0.124	-0.067
5034	"ENSG00000154114.12"	"TBCEL"	chr11	+	121053550	121053732	121053629	121053732	121047527	121047667	5034	66,58,30	12,4,0	41,51,33	11,19,13	168	89	0.000215448967202	0.00309275662487	0.744,0.885,1.0	0.664,0.587,0.574	0.268
3805	"ENSG00000107223.12"	"EDF1"	chr9	-	136862118	136862496	136862118	136862345	136862905	136862999	3805	316,341,126	1142,1130,519	257,195,191	514,538,528	240	89	0.000222284660528	0.00316820144546	0.093,0.101,0.083	0.156,0.118,0.118	-0.038
6512	"ENSG00000085274.15"	"MYNN"	chr3	+	169778767	169779561	169778883	169779561	169774264	169774561	6512	156,158,73	15,18,7	75,142,157	2,5,6	205	89	0.00022274819881	0.00316820144546	0.819,0.792,0.819	0.942,0.925,0.919	-0.119
6964	"ENSG00000182979.17"	"MTA1"	chr14	+	105464415	105464567	105464462	105464567	105464031	105464147	6964	492,497,204	50,66,24	437,527,621	42,36,25	136	89	0.000222575553587	0.00316820144546	0.866,0.831,0.848	0.872,0.905,0.942	-0.058
3074	"ENSG00000164306.10"	"PRIMPOL"	chr4	+	184685408	184685498	184685411	184685498	184682247	184682336	3074	41,16,14	3,7,0	6,4,8	0,0,0	92	89	0.000228692026473	0.00321343388256	0.93,0.689,1.0	1.0,1.0,1.0	-0.127
350	"ENSG00000175197.11"	"DDIT3"	chr12	-	57517268	57517595	57517268	57517424	57517705	57517753	350	87,60,30	32,49,8	34,83,77	1,15,9	260	89	0.000228391773603	0.00321343388256	0.482,0.295,0.562	0.921,0.654,0.745	-0.327
4284	"ENSG00000009830.11"	"POMT2"	chr14	-	77278728	77278961	77278728	77278869	77279822	77279928	4284	7,1,4	31,19,9	0,1,0	9,15,29	181	89	0.000227778477826	0.00321343388256	0.1,0.025,0.179	0.0,0.032,0.0	0.091
5431	"ENSG00000129351.17"	"ILF3"	chr19	+	10683124	10683262	10683136	10683262	10682536	10682704	5431	528,502,233	524,597,240	221,222,285	319,369,453	101	89	0.00022792010507	0.00321343388256	0.47,0.426,0.461	0.379,0.346,0.357	0.092
1100	"ENSG00000185340.15"	"GAS2L1"	chr22	+	29311461	29312785	29312142	29312785	29310826	29310998	1100	529,530,224	2,0,0	437,484,649	3,6,6	770	89	0.000229515676745	0.00321529341127	0.968,1.0,1.0	0.944,0.903,0.926	0.065
3281	"ENSG00000204536.13"	"CCHCR1"	chr6	-	31156730	31156944	31156730	31156836	31157022	31157089	3281	224,223,75	5,6,4	180,158,196	2,0,0	197	89	0.000237157061335	0.00331236484165	0.953,0.944,0.894	0.976,1.0,1.0	-0.062
3361	"ENSG00000143774.16"	"GUK1"	chr1	+	228146012	228146067	228146025	228146067	228145510	228145624	3361	9,9,1	392,403,192	16,15,23	333,398,382	102	89	0.000241185361789	0.0033585422685	0.02,0.019,0.005	0.04,0.032,0.05	-0.026
4537	"ENSG00000005189.19"	"AC004381.6"	chr16	+	20814926	20815053	20814984	20815053	20813189	20813302	4537	29,18,8	6,2,0	17,24,23	0,0,1	147	89	0.000244401285083	0.00339316530424	0.745,0.845,1.0	1.0,1.0,0.933	-0.114
3032	"ENSG00000135632.11"	"SMYD5"	chr2	+	73219951	73220190	73220069	73220190	73218860	73218969	3032	30,29,11	0,0,2	12,22,32	1,5,5	207	89	0.000246641569692	0.00341407720428	1.0,1.0,0.703	0.838,0.654,0.733	0.159
4606	"ENSG00000100796.17"	"PPP4R3A"	chr14	-	91462048	91462239	91462048	91462221	91462734	91462877	4606	458,408,218	28,26,13	236,268,309	8,5,8	107	89	0.000250177220307	0.00343237242374	0.932,0.929,0.933	0.961,0.978,0.97	-0.038
589	"ENSG00000166681.13"	"BEX3"	chrX	+	103377462	103378077	103377509	103378077	103377027	103377106	589	178,155,82	516,471,224	89,56,86	311,333,406	136	89	0.000249646776911	0.00343237242374	0.184,0.177,0.193	0.158,0.099,0.122	0.058
6546	"ENSG00000116497.17"	"S100PBP"	chr1	+	32827992	32828081	32827995	32828081	32826097	32826930	6546	82,65,13	24,21,2	37,43,42	19,40,32	92	89	0.000249273807258	0.00343237242374	0.768,0.75,0.863	0.653,0.51,0.559	0.22
2955	"ENSG00000227354.6"	"RBM26-AS1"	chr13	+	79415110	79415364	79415261	79415364	79412681	79412907	2955	10,2,4	0,3,2	4,1,1	0,0,0	240	89	0.000251314774992	0.00343783828967	1.0,0.198,0.426	1.0,1.0,1.0	-0.459
3005	"ENSG00000181991.15"	"MRPS11"	chr15	+	88475109	88475239	88475171	88475239	88472626	88472725	3005	515,553,276	4,14,10	136,150,156	0,0,0	151	89	0.000255494021371	0.00348475863166	0.987,0.959,0.942	1.0,1.0,1.0	-0.037
6018	"ENSG00000168610.14"	"STAT3"	chr17	-	42316788	42316901	42316788	42316851	42317181	42317224	6018	168,159,63	5,13,5	117,169,280	17,27,34	139	89	0.00025636435595	0.00348640532024	0.956,0.887,0.89	0.815,0.8,0.841	0.092
4005	"ENSG00000132305.20"	"IMMT"	chr2	-	86171207	86171381	86171207	86171312	86173649	86173761	4005	72,77,24	241,195,66	40,66,96	81,121,124	158	89	0.000262394164921	0.00352715393366	0.144,0.182,0.17	0.218,0.235,0.304	-0.087
5496	"ENSG00000013364.18"	"MVP"	chr16	+	29830473	29830674	29830514	29830674	29820472	29820510	5496	50,51,14	73,64,12	11,19,21	29,41,83	130	89	0.000260700650853	0.00352715393366	0.319,0.353,0.444	0.206,0.241,0.148	0.174
7625	"ENSG00000157693.14"	"C9orf91"	chr9	+	114626895	114627006	114626898	114627006	114624349	114624459	7625	6,4,1	30,33,2	0,0,1	8,2,25	92	89	0.000261491081705	0.00352715393366	0.162,0.105,0.326	0.0,0.0,0.037	0.185
7982	"ENSG00000149187.17"	"CELF1"	chr11	-	47476845	47476959	47476845	47476956	47477296	47477425	7982	81,101,32	101,120,40	31,44,58	67,78,154	92	89	0.000262021569616	0.00352715393366	0.437,0.449,0.436	0.309,0.353,0.267	0.131
2968	"ENSG00000107643.15"	"MAPK8"	chr10	+	48434878	48439360	48434883	48439360	48431192	48431270	2968	120,150,71	48,43,8	40,84,92	31,46,54	94	89	0.000268341252706	0.00359670076754	0.703,0.768,0.894	0.55,0.634,0.617	0.188
4443	"ENSG00000104231.10"	"ZFAND1"	chr8	-	81702968	81703124	81702968	81703103	81713917	81714039	4443	693,629,313	10,20,4	394,654,717	2,0,5	110	89	0.000270049521106	0.00360693885995	0.982,0.962,0.984	0.994,1.0,0.991	-0.019
7263	"ENSG00000100416.12"	"TRMU"	chr22	+	46350290	46350463	46350345	46350463	46346421	46346544	7263	308,293,102	18,22,11	121,111,124	25,10,28	144	89	0.000270656130321	0.00360693885995	0.914,0.892,0.851	0.749,0.873,0.732	0.101
36	"ENSG00000028310.17"	"BRD9"	chr5	-	889586	889766	889586	889647	891154	891287	36	38,48,13	207,145,72	11,28,41	23,51,91	208	89	0.000280865724243	0.00373230423844	0.073,0.124,0.072	0.17,0.19,0.162	-0.084
3588	"ENSG00000176884.14"	"GRIN1"	chr9	+	137167410	137168755	137167773	137168755	137163758	137163904	3588	53,42,23	13,0,0	17,17,12	6,8,7	452	89	0.000284381044497	0.00376604694287	0.445,1.0,1.0	0.358,0.295,0.252	0.513
65	"ENSG00000103168.16"	"TAF1C"	chr16	-	84179945	84180083	84179945	84180080	84180169	84180344	65	67,52,37	6,7,0	12,15,24	0,0,0	92	89	0.000285024408491	0.00376604694287	0.915,0.878,1.0	1.0,1.0,1.0	-0.069
3900	"ENSG00000127507.17"	"ADGRE2"	chr19	-	14765657	14766381	14765657	14765804	14766977	14767109	3900	4,5,2	7,1,2	4,14,11	2,0,0	666	89	0.000288796492524	0.00380507786609	0.071,0.401,0.118	0.211,1.0,1.0	-0.54
3383	"ENSG00000029363.15"	"BCLAF1"	chr6	-	136275842	136276508	136275842	136275989	136277864	136278770	3383	1811,1745,847	8,8,3	230,268,559	4,7,7	608	89	0.000302779207269	0.00397803981076	0.971,0.97,0.976	0.894,0.849,0.921	0.084
6391	"ENSG00000168785.7"	"TSPAN5"	chr4	-	98478684	98478810	98478684	98478746	98482004	98482175	6391	531,509,272	33,55,16	299,363,459	18,10,16	153	89	0.000306554794699	0.00401629957787	0.903,0.843,0.908	0.906,0.955,0.943	-0.05
6813	"ENSG00000127586.16"	"CHTF18"	chr16	+	788927	789125	788930	789125	788624	788775	6813	11,8,2	136,131,59	0,1,2	61,55,95	92	89	0.000312174500522	0.00407045972408	0.073,0.056,0.032	0.0,0.017,0.02	0.041
7388	"ENSG00000184939.15"	"ZFP90"	chr16	+	68558374	68558568	68558472	68558568	68557997	68558124	7388	8,11,3	26,21,4	27,23,71	21,26,27	187	89	0.000312439071489	0.00407045972408	0.128,0.2,0.263	0.38,0.296,0.556	-0.214
2498	"ENSG00000183258.11"	"DDX41"	chr5	-	177516287	177516516	177516287	177516447	177516724	177516835	2498	16,9,7	371,373,126	13,15,33	236,242,241	158	89	0.000316415729074	0.00411075294951	0.024,0.013,0.03	0.03,0.034,0.072	-0.023
5298	"ENSG00000171206.13"	"TRIM8"	chr10	+	102656244	102656385	102656269	102656385	102656105	102656137	5298	5,3,1	180,213,82	17,17,15	271,260,378	114	89	0.000322435202861	0.00417728726603	0.021,0.011,0.009	0.047,0.049,0.03	-0.028
2314	"ENSG00000166164.15"	"BRD7"	chr16	-	50320662	50320777	50320662	50320774	50321981	50322038	2314	119,134,54	257,297,129	31,61,46	121,180,211	92	89	0.000329256268228	0.00425380806536	0.309,0.304,0.288	0.199,0.247,0.174	0.094
1225	"ENSG00000112763.15"	"BTN2A1"	chr6	+	26467718	26469637	26467947	26469637	26466061	26466088	1225	41,36,16	42,46,20	9,15,33	55,41,52	318	89	0.000331728324147	0.00427387378285	0.215,0.18,0.183	0.044,0.093,0.151	0.097
2627	"ENSG00000093010.12"	"COMT"	chr22	+	19962232	19962815	19962526	19962815	19961198	19961289	2627	23,34,3	133,164,51	22,22,31	70,61,75	383	89	0.000334022837089	0.00428142117135	0.039,0.046,0.013	0.068,0.077,0.088	-0.045
3516	"ENSG00000133313.14"	"CNDP2"	chr18	+	74499881	74500033	74499936	74500033	74496306	74496431	3516	329,337,122	69,72,40	77,78,107	13,7,8	144	89	0.00033415521075	0.00428142117135	0.747,0.743,0.653	0.785,0.873,0.892	-0.136
2657	"ENSG00000163006.11"	"CCDC138"	chr2	+	108804888	108805008	108804891	108805008	108798427	108798586	2657	90,94,26	10,7,3	12,13,20	0,0,1	92	89	0.000337517816465	0.00431262462741	0.897,0.929,0.893	1.0,1.0,0.951	-0.077
5111	"ENSG00000172732.11"	"MUS81"	chr11	+	65865016	65865145	65865114	65865145	65864719	65864815	5111	174,146,72	4,5,2	90,78,108	14,5,8	187	89	0.000339946785858	0.00431992486619	0.954,0.933,0.945	0.754,0.881,0.865	0.111
6132	"ENSG00000142784.15"	"WDTC1"	chr1	+	27305000	27305193	27305058	27305193	27303620	27303795	6132	86,59,19	0,0,0	97,134,168	4,9,2	147	89	0.00033981403479	0.00431992486619	1.0,1.0,1.0	0.936,0.9,0.981	0.061
5772	"ENSG00000084072.16"	"PPIE"	chr1	+	39745374	39745498	39745413	39745498	39743823	39743924	5772	672,650,323	44,44,13	282,401,379	9,11,11	128	89	0.000340982296586	0.0043212770066	0.914,0.911,0.945	0.956,0.962,0.96	-0.036
5528	"ENSG00000167646.13"	"DNAAF3"	chr19	-	55159532	55159720	55159532	55159607	55159898	55160013	5528	148,138,73	172,205,94	108,69,113	99,56,66	202	89	0.000353838841408	0.00447202296573	0.275,0.229,0.255	0.325,0.352,0.43	-0.116
4620	"ENSG00000127463.13"	"EMC1"	chr1	-	19219568	19219698	19219568	19219669	19220763	19220848	4620	427,451,216	18,11,6	160,189,363	0,7,0	118	89	0.000355032725255	0.0044749517755	0.947,0.969,0.964	1.0,0.953,1.0	-0.024
1681	"ENSG00000092148.12"	"HECTD1"	chr14	-	31128611	31129448	31128611	31129307	31133237	31133414	1681	133,166,71	91,99,48	87,118,282	41,37,100	230	89	0.000366055327572	0.00460141440145	0.361,0.394,0.364	0.451,0.552,0.522	-0.135
4762	"ENSG00000095574.11"	"IKZF5"	chr10	-	122998492	122998671	122998492	122998658	123007025	123007176	4762	72,64,54	7,4,1	16,43,72	6,9,13	102	89	0.000372343819437	0.00466784664205	0.9,0.933,0.979	0.699,0.807,0.829	0.159
635	"ENSG00000000460.16"	"C1orf112"	chr1	+	169804074	169804240	169804111	169804240	169803168	169803309	635	86,106,43	4,4,1	21,9,24	2,4,7	126	89	0.000375901507007	0.00469977932551	0.938,0.949,0.968	0.881,0.614,0.708	0.217
716	"ENSG00000182944.17"	"EWSR1"	chr22	+	29273737	29273864	29273740	29273864	29272379	29272431	716	61,46,29	793,865,349	3,8,15	197,251,328	92	89	0.000378995429611	0.00472575802445	0.069,0.049,0.074	0.015,0.03,0.042	0.035
2430	"ENSG00000067248.9"	"DHX29"	chr5	-	55273292	55273426	55273292	55273377	55274613	55274731	2430	11,9,2	138,110,40	7,4,8	17,26,17	138	89	0.000381486022686	0.00474409489709	0.049,0.05,0.031	0.21,0.09,0.233	-0.134
2155	"ENSG00000172269.17"	"DPAGT1"	chr11	-	119100629	119100877	119100629	119100843	119101017	119101138	2155	1,6,1	82,74,16	4,6,5	17,27,20	123	89	0.000388168167754	0.00481432039526	0.009,0.055,0.043	0.145,0.139,0.153	-0.11
3034	"ENSG00000135632.11"	"SMYD5"	chr2	+	73220050	73220190	73220069	73220190	73218860	73218969	3034	130,148,52	0,0,2	39,47,87	1,5,5	108	89	0.000391010255326	0.00483667206788	1.0,1.0,0.955	0.97,0.886,0.935	0.055
2053	"ENSG00000079974.17"	"RABL2B"	chr22	-	50782187	50782351	50782187	50782347	50783500	50783662	2053	9,10,4	8,4,2	1,2,1	5,4,6	93	89	0.000394357690497	0.00486513957162	0.518,0.705,0.657	0.161,0.324,0.138	0.419
5020	"ENSG00000130717.12"	"UCK1"	chr9	-	131529487	131529584	131529487	131529556	131530485	131530645	5020	118,106,54	8,6,6	69,40,51	2,0,1	117	89	0.000417509891927	0.00513713890834	0.918,0.931,0.873	0.963,1.0,0.975	-0.072
6639	"ENSG00000148019.12"	"CEP78"	chr9	+	78251904	78252043	78251907	78252043	78248761	78248873	6639	67,43,17	142,141,56	10,2,7	33,38,64	92	89	0.000419132405142	0.00514349555756	0.313,0.228,0.227	0.227,0.048,0.096	0.132
3847	"ENSG00000198301.11"	"SDAD1"	chr4	-	75981371	75981514	75981371	75981470	75981932	75982037	3847	15,13,5	323,310,101	6,10,11	29,62,110	133	89	0.00042789141816	0.00523716575227	0.03,0.027,0.032	0.122,0.097,0.063	-0.064
646	"ENSG00000134759.13"	"ELP2"	chr18	+	36167100	36167222	36167152	36167222	36164474	36164667	646	337,307,139	9,5,11	168,291,307	2,0,5	141	89	0.000438685498883	0.0053551870218	0.959,0.975,0.889	0.981,1.0,0.975	-0.044
4280	"ENSG00000136560.13"	"TANK"	chr2	+	161203483	161203595	161203486	161203595	161179613	161179761	4280	7,17,1	413,290,138	0,0,2	361,394,358	92	89	0.000452913968461	0.00551440541181	0.016,0.054,0.007	0.0,0.0,0.005	0.024
2115	"ENSG00000115286.19"	"NDUFS7"	chr19	+	1394417	1395589	1395390	1395589	1393241	1393330	2115	98,90,51	275,296,130	78,74,126	177,158,164	1062	89	0.000455797199472	0.00553502029959	0.029,0.025,0.032	0.036,0.038,0.06	-0.016
6214	"ENSG00000161960.14"	"EIF4A1"	chr17	+	7574545	7574678	7574547	7574678	7574259	7574308	6214	5027,5390,2466	116,122,55	2209,2517,3017	38,30,41	91	89	0.000458723749269	0.0055560524944	0.977,0.977,0.978	0.983,0.988,0.986	-0.008
5143	"ENSG00000250571.6"	"GLI4"	chr8	+	143274703	143274802	143274719	143274802	143269357	143269520	5143	29,40,18	3,5,2	32,31,48	0,2,0	105	89	0.000467790520629	0.00565115249726	0.891,0.871,0.884	1.0,0.929,1.0	-0.094
4615	"ENSG00000174177.12"	"CTU2"	chr16	+	88712060	88712383	88712273	88712383	88711634	88711695	4615	15,22,9	307,294,158	11,8,13	47,77,71	302	89	0.000471729868107	0.00568397828126	0.014,0.022,0.017	0.065,0.03,0.051	-0.031
751	"ENSG00000132781.17"	"MUTYH"	chr1	-	45333412	45333603	45333412	45333561	45334390	45334511	751	3,3,0	61,66,41	2,4,7	25,19,20	131	89	0.000486668765718	0.00584882798283	0.032,0.03,0.0	0.052,0.125,0.192	-0.102
1241	"ENSG00000141198.13"	"TOM1L1"	chr17	+	54912665	54912815	54912686	54912815	54905488	54905567	1241	301,290,85	8,11,2	181,314,280	3,1,1	110	89	0.000492437456563	0.00590290363524	0.968,0.955,0.972	0.98,0.996,0.996	-0.026
3801	"ENSG00000004534.14"	"RBM6"	chr3	+	49967197	49968748	49967469	49968748	49962575	49962685	3801	87,80,25	62,61,38	10,14,27	29,29,37	361	89	0.000495717442771	0.00592694556897	0.257,0.244,0.14	0.078,0.106,0.152	0.102
5148	"ENSG00000100031.18"	"GGT1"	chr22	+	24610249	24610531	24610357	24610531	24609961	24610033	5148	36,15,17	9,14,12	43,47,58	7,1,11	197	89	0.000499648977215	0.00595863434109	0.644,0.326,0.39	0.735,0.955,0.704	-0.345
1685	"ENSG00000144579.7"	"CTDSP1"	chr2	+	218402110	218402215	218402113	218402215	218401563	218401712	1685	43,46,21	95,72,26	6,24,37	47,79,121	92	89	0.000506748268419	0.00601246478678	0.305,0.382,0.439	0.11,0.227,0.228	0.187
341	"ENSG00000092036.17"	"HAUS4"	chr14	-	22947867	22948033	22947867	22948013	22950313	22950410	341	11,6,1	148,106,48	1,2,1	92,142,112	109	89	0.000505535554138	0.00601246478678	0.057,0.044,0.017	0.009,0.011,0.007	0.03
4889	"ENSG00000124151.18"	"NCOA3"	chr20	+	47639576	47639822	47639621	47639822	47639007	47639202	4889	53,53,16	0,2,0	74,78,131	1,6,11	134	89	0.000519821345674	0.00615188060745	1.0,0.946,1.0	0.98,0.896,0.888	0.061
4307	"ENSG00000196923.13"	"PDLIM7"	chr5	-	177489770	177490031	177489770	177489832	177490869	177490906	4307	38,39,9	164,220,82	41,27,58	134,79,161	288	89	0.00052393502408	0.00616984266543	0.067,0.052,0.033	0.086,0.096,0.1	-0.043
6943	"ENSG00000161513.11"	"FDXR"	chr17	-	74864147	74864347	74864147	74864345	74864823	74864931	6943	10,14,10	12,1,0	13,11,17	0,0,1	91	89	0.00052399222809	0.00616984266543	0.449,0.932,1.0	1.0,1.0,0.943	-0.187
1939	"ENSG00000144061.12"	"NPHP1"	chr2	-	110163047	110163135	110163047	110163132	110164687	110164730	1939	5,3,0	8,3,1	7,1,6	3,0,0	92	89	0.0005342669756	0.00627493864524	0.377,0.492,0.0	0.693,1.0,1.0	-0.608
5129	"ENSG00000114107.8"	"CEP70"	chr3	-	138572858	138572984	138572858	138572932	138591853	138591956	5129	36,27,13	68,34,25	43,59,67	41,44,54	141	89	0.000536735693828	0.00628805469016	0.25,0.334,0.247	0.398,0.458,0.439	-0.155
7301	"ENSG00000140320.11"	"BAHD1"	chr15	+	40465334	40465435	40465343	40465435	40464470	40464547	7301	73,59,24	77,61,20	14,21,38	63,40,61	98	89	0.000544580029499	0.00636392391256	0.463,0.468,0.521	0.168,0.323,0.361	0.2
5276	"ENSG00000119725.17"	"ZNF410"	chr14	+	73896315	73896534	73896347	73896534	73893796	73893932	5276	198,158,94	13,3,1	74,76,113	1,0,0	121	89	0.000552663691031	0.0064422025739	0.918,0.975,0.986	0.982,1.0,1.0	-0.034
6498	"ENSG00000068078.17"	"FGFR3"	chr4	+	1804820	1804969	1804823	1804969	1804329	1804520	6498	10,2,2	18,29,8	1,1,2	36,31,24	92	89	0.000583579722642	0.00678557322502	0.35,0.063,0.195	0.026,0.03,0.075	0.159
900	"ENSG00000183479.12"	"TREX2"	chrX	-	153455541	153455766	153455541	153455648	153456264	153456364	900	185,184,82	3,5,5	65,46,70	0,0,0	207	89	0.000592045017773	0.00686683635327	0.964,0.941,0.876	1.0,1.0,1.0	-0.073
3304	"ENSG00000180902.17"	"D2HGDH"	chr2	+	241743621	241743815	241743638	241743815	241742434	241742574	3304	42,44,28	4,7,4	20,27,35	8,12,13	106	89	0.000603101735201	0.00697767704085	0.898,0.841,0.855	0.677,0.654,0.693	0.19
5449	"ENSG00000170919.15"	"TPT1-AS1"	chr13	+	45377060	45377215	45377139	45377215	45369958	45370182	5449	27,21,3	4,1,2	25,36,50	0,1,0	168	89	0.000606773741706	0.00698745174875	0.781,0.918,0.443	1.0,0.95,1.0	-0.269
7556	"ENSG00000125991.18"	"ERGIC3"	chr20	+	35556876	35557109	35556954	35557109	35556206	35556271	7556	13,12,9	14,9,1	30,7,21	3,0,2	167	89	0.000606951302192	0.00698745174875	0.331,0.415,0.827	0.842,1.0,0.848	-0.372
1151	"ENSG00000187239.16"	"FNBP1"	chr9	-	129923843	129923996	129923843	129923939	129924959	129925157	1151	64,37,21	1,0,0	47,66,110	1,6,5	146	89	0.000616121936094	0.00707551388833	0.975,1.0,1.0	0.966,0.87,0.931	0.069
7731	"ENSG00000111364.15"	"DDX55"	chr12	+	123609938	123610128	123610002	123610128	123608679	123608829	7731	321,283,150	16,17,5	93,128,139	0,3,3	153	89	0.000621198586287	0.00711624291828	0.921,0.906,0.946	1.0,0.961,0.964	-0.051
5942	"ENSG00000272752.6"	"STAG3L5P-PVRIG2P-PILRB"	chr7	+	100358689	100359079	100358898	100359079	100358219	100358366	5942	375,411,150	8,4,5	239,224,282	1,2,0	298	89	0.000626481092728	0.00715912423164	0.933,0.968,0.9	0.986,0.971,1.0	-0.052
2892	"ENSG00000198408.13"	"MGEA5"	chr10	-	101792838	101792943	101792838	101792901	101793912	101793998	2892	322,226,113	8,7,1	114,184,342	4,9,28	131	89	0.000628310523625	0.00716012089358	0.965,0.956,0.987	0.951,0.933,0.892	0.044
3996	"ENSG00000117407.16"	"ARTN"	chr1	+	43935589	43935716	43935654	43935716	43934111	43934260	3996	28,28,15	11,10,7	76,54,87	12,10,6	154	89	0.000629647268431	0.00716012089358	0.595,0.618,0.553	0.785,0.757,0.893	-0.223
7401	"ENSG00000100908.13"	"EMC9"	chr14	-	24139544	24139816	24139544	24139614	24140888	24140965	7401	93,67,28	91,102,30	65,103,92	60,48,52	291	89	0.000634841564194	0.00720158076845	0.238,0.167,0.222	0.249,0.396,0.351	-0.123
